date,condition,subject,trial,target_angle,su,rotation,rt,mt,ep
2025-09-01,mis_rep,16.3,232,0.0,1.0,0.52,2002,652,-1.14
2025-09-01,mis_rep,16.3,233,0.0,1.0,0.52,2006,730,-1.02
2025-09-01,mis_rep,16.3,234,0.0,1.0,0.52,2001,614,-1.01
2025-09-01,mis_rep,16.3,235,0.0,1.0,0.52,2009,578,-1.04
2025-09-01,mis_rep,16.3,236,0.0,1.0,0.52,2002,705,-1.04
2025-09-01,mis_rep,16.3,237,0.0,1.0,0.52,2007,700,-1.03
2025-09-01,mis_rep,16.3,238,0.0,1.0,0.52,2008,658,-1.04
2025-09-01,mis_rep,16.3,239,0.0,1.0,0.52,2001,575,-1.03
2025-09-01,mis_rep,16.3,240,0.0,1.0,0.52,2002,673,-1.06
2025-09-01,mis_rep,16.3,241,0.0,1.0,0.52,2008,647,-1.07
2025-09-01,mis_rep,16.3,242,0.0,1.0,0.52,2003,549,-1.02
2025-09-01,mis_rep,16.3,243,0.0,1.0,0.52,2010,543,-1.03
2025-09-01,mis_rep,16.3,244,0.0,1.0,0.52,2002,559,-1.07
2025-09-01,mis_rep,16.3,245,0.0,1.0,0.52,2007,613,-1.05
2025-09-01,mis_rep,16.3,246,0.0,1.0,0.52,2002,461,-1.06
2025-09-01,mis_rep,16.3,247,0.0,1.0,0.52,2007,490,-1.07
2025-09-01,mis_rep,16.3,248,0.0,1.0,0.52,2004,556,-0.94
2025-09-01,mis_rep,16.3,249,0.0,1.0,0.52,2006,564,-0.96
2025-09-01,mis_rep,16.3,250,0.0,1.0,0.52,2010,750,-1.01
2025-09-01,mis_rep,16.3,251,0.0,1.0,0.52,2007,410,-1.0
2025-09-01,mis_rep,16.3,252,0.0,1.0,0.52,2009,541,-1.04
2025-09-01,mis_rep,16.3,253,0.0,1.0,0.52,2004,629,-1.09
2025-09-01,mis_rep,16.3,254,0.0,1.0,0.52,2001,530,-1.1
2025-09-01,mis_rep,16.3,255,0.0,1.0,0.52,2008,676,-1.12
2025-09-01,mis_rep,16.3,256,0.0,1.0,0.52,2005,612,-1.14
2025-09-01,mis_rep,16.3,257,0.0,1.0,0.52,2003,526,-1.01
2025-09-01,mis_rep,16.3,258,0.0,1.0,0.52,2010,623,-1.1
2025-09-01,mis_rep,16.3,259,0.0,1.0,0.52,2005,651,-1.1
2025-09-01,mis_rep,16.3,260,0.0,1.0,0.52,2008,636,-1.16
2025-09-01,mis_rep,16.3,261,0.0,1.0,0.52,2009,774,-1.08
2025-09-01,mis_rep,16.3,262,0.0,1.0,0.52,2006,732,-1.13
2025-09-01,mis_rep,16.3,263,0.0,1.0,0.52,2006,713,-1.13
2025-09-01,mis_rep,16.3,264,0.0,1.0,0.52,2008,695,-1.11
2025-09-01,mis_rep,16.3,265,0.0,1.0,0.52,2002,527,-1.04
2025-09-01,mis_rep,16.3,266,0.0,1.0,0.52,2009,600,-1.08
2025-09-01,mis_rep,16.3,267,0.0,1.0,0.52,2010,499,-1.09
2025-09-01,mis_rep,16.3,268,0.0,1.0,0.52,2002,564,-1.11
2025-09-01,mis_rep,16.3,269,0.0,1.0,0.52,2002,470,-1.11
2025-09-01,mis_rep,16.3,270,0.0,1.0,0.52,2006,518,-1.04
2025-09-01,mis_rep,16.3,271,0.0,1.0,0.52,2010,446,-1.04
2025-09-01,mis_rep,16.3,272,0.0,1.0,0.52,2003,507,-1.05
2025-09-01,mis_rep,16.3,273,0.0,1.0,0.52,2006,549,-1.05
2025-09-01,mis_rep,16.3,274,0.0,1.0,0.52,2005,563,-1.02
2025-09-01,mis_rep,16.3,275,0.0,1.0,0.52,2001,518,-1.06
2025-09-01,mis_rep,16.3,276,0.0,1.0,0.52,2005,640,-1.07
2025-09-01,mis_rep,16.3,277,0.0,1.0,0.52,2006,757,-1.08
2025-09-01,mis_rep,16.3,278,0.0,1.0,0.52,2002,651,-1.04
2025-09-01,mis_rep,16.3,279,0.0,1.0,0.52,2009,650,-1.08
2025-09-01,mis_rep,16.3,280,0.0,1.0,0.52,2006,535,-1.04
